Dates,AAPL UW Equity,ADBE UW Equity,ADI UW Equity,ADP UW Equity,ADSK UW Equity,AEP UW Equity,ALGN UW Equity,AMAT UW Equity,AMD UW Equity,AMGN UW Equity,AMZN UW Equity,ANSS UW Equity,ASML UW Equity,ATVI UW Equity,AVGO UW Equity,BIDU UW Equity,BIIB UW Equity,BKNG UW Equity,CDNS UW Equity,CDW UW Equity,CERN UW Equity,CHKP UW Equity,CHTR UW Equity,CMCSA UW Equity,COST UW Equity,CPRT UW Equity,CRWD UW Equity,CSCO UW Equity,CSX UW Equity,CTAS UW Equity,CTSH UW Equity,DLTR UW Equity,DOCU UW Equity,DXCM UW Equity,EA UW Equity,EBAY UW Equity,EXC UW Equity,FAST UW Equity,FB UW Equity,FISV UW Equity,FOX UW Equity,FOXA UW Equity,GILD UW Equity,GOOG UW Equity,GOOGL UW Equity,HON UW Equity,IDXX UW Equity,ILMN UW Equity,INCY UW Equity,INTC UW Equity,INTU UW Equity,ISRG UW Equity,JD UW Equity,KDP UW Equity,KHC UW Equity,KLAC UW Equity,LRCX UW Equity,LULU UW Equity,MAR UW Equity,MCHP UW Equity,MDLZ UW Equity,MELI UW Equity,MNST UW Equity,MRNA UW Equity,MRVL UW Equity,MSFT UW Equity,MTCH UW Equity,MU UW Equity,NFLX UW Equity,NTES UW Equity,NVDA UW Equity,NXPI UW Equity,OKTA UW Equity,ORLY UW Equity,PAYX UW Equity,PCAR UW Equity,PDD UW Equity,PEP UW Equity,PTON UW Equity,PYPL UW Equity,QCOM UW Equity,REGN UW Equity,ROST UW Equity,SBUX UW Equity,SGEN UW Equity,SIRI UW Equity,SNPS UW Equity,SPLK UW Equity,SWKS UW Equity,TCOM UW Equity,TEAM UW Equity,TMUS UW Equity,TSLA UW Equity,TXN UW Equity,VRSK UW Equity,VRSN UW Equity,VRTX UW Equity,WBA UW Equity,WDAY UW Equity,XEL UW Equity,XLNX UW Equity,ZM UW Equity
9/14/21 9:30,149.87,644.56,173.01,200,281.03,88.43,717.95,138.94,104.7,217.05,3465.19,368.8,883,78.1,501,162.94,297.68,2332.83,164.61,196.17,73.83,117.51,763.07,56.79,458.92,143.59,256.53,57.94,30.815,404.73,76.06,88.63,271.46,546.79,144.51,72.6,50.78,53.28,375.64,108.45,33.19,35.79,70.77,2867.88,2842.58,222.07,663.81,453.57,72.86,54.67,567.99,1036.32,79.17,35.22,36.53,358.43,602.61,421.79,141.46,159.67,60.41,1853.56,95.61,430.42,62.27,299.05,159.42,73.17,580.22,85.92,222.05,213.77,253.48,588.77,110.13,84.07,102.43,155.72,113.2,280.73,143.02,648.16,113.14,119.33,151.975,5.995,331.99,151.81,180.05,29.05,385.11,129.92,751.97,194.58,205.35,220,190.82,48.77,269.13,66.79,154.97,287.16
9/14/21 10:00,149.69,647.4,172.32,200.43,282.39,88.43,715.8,139.915,106.19,216.46,3467.09,370.92,884.48,78.37,499.92,161.3,296.95,2338.26,165,195.83,74.22,117.44,760.6,56.76,458.26,143.31,256.84,57.92,30.67,402.61,76.08,88.57,270.56,546.78,145.33,72.39,50.61,53.25,376.47,108.65,33.12,35.66,70.38,2869.8,2847.25,221.2,665.03,453.65,72.11,54.67,565.77,1033.49,78.55,35.21,36.38,358.39,603.07,422.39,140.52,159.97,60.5,1856.74,95.555,439.16,62.04,299.87,157.675,73.12,583.22,85.88,223.14,212.59,253.26,589.67,110.35,83.72,102.69,155.96,112.29,281.25,142.93,642.98,112.37,118.8,152.13,6.01,333.46,150.64,178.8,28.59,385.85,129.89,750.2,194.67,205.29,220.89,190.51,48.59,268.99,66.9,155.83,285.31
9/14/21 10:30,149.67,644.65,172.57,199.99,280.46,88.46,713.83,140.355,105.4,216.41,3463.56,368.02,884.64,78.62,500.54,160.81,296,2340.52,164.93,195.37,74.19,117.18,759.32,56.62,458.14,143.7,256.47,57.705,30.52,404.72,76.17,88.44,270.13,544.54,145.89,72.35,50.555,53.08,375.42,108.91,33.02,35.54,70.35,2860.71,2835.8,220.39,665.04,453.58,72.115,54.58,563.72,1030.77,78.31,35.18,36.41,357.465,606.5,420.85,140.86,160.01,60.47,1865.53,95.3,436.65,62.07,299.53,158.77,73.28,580,85.9,222.32,212.48,253.06,587.31,110.09,83.57,102.07,155.59,112.69,280.17,142.76,645.17,112.84,118.66,151.9,6.025,331.84,150.37,178.16,28.5,386.55,128.41,746.1,194.31,205.42,220.13,189.68,48.5,268.97,66.89,155.24,284.9
9/14/21 11:00,149.85,646.47,173,200.16,280.84,88.37,709.87,141.07,106.07,217.12,3468.25,370.68,889.87,78.74,502.26,161.03,295.72,2360.92,165.11,195.37,74.09,117.23,760.36,56.74,459.77,144.25,257.68,57.825,30.51,405.29,76.31,88.32,271.34,546.06,145.66,72.28,50.6,53.2,376.38,109.19,33.18,35.72,70.88,2862.5,2841.33,221.31,661.49,455.05,72.62,54.62,566.93,1035.44,78.31,35.2,36.405,357.25,608.91,423.33,141.53,161.25,60.495,1863.17,95.58,436.28,62.38,300.19,159.37,73.73,579.55,86.2,223.04,213.17,254.05,587.64,110.36,83.74,101.92,155.82,112.7,281.35,143.42,648.75,112.94,118.83,153.36,6.04,332.96,150.54,178.76,28.275,388.63,129.37,748.15,195.1,205.65,220.72,191.04,48.52,269.96,66.8,155.57,285.45
9/14/21 11:30,150.28,648.41,173.25,199.98,281.11,88.01,712.28,141.49,106.54,215.99,3473.89,372.41,892.58,78.75,504.17,161.47,295.81,2367.42,165.86,195.68,73.94,117.15,760.89,56.68,459.88,144.64,257.72,57.88,30.505,404.35,76.31,88.17,271.35,547.47,145.5,72.34,50.47,53.18,378.09,109.17,33.2,35.69,70.65,2876.57,2854.47,221.15,668.46,452.43,72.34,54.71,570.61,1036.8,78.23,35.145,36.27,356.81,610.27,424.01,141.71,161.97,60.275,1857.43,95.47,442.76,62.66,300.9,159.21,73.89,581.23,86.28,223.46,213.55,253.52,586.92,110.39,83.51,102.07,155.48,112.85,282.22,143.86,649.85,112.76,119.12,152.63,6.015,333.4,150.6,180.11,28.385,390.64,129.49,747.82,196.13,205.72,221.5,189.75,48.51,270.81,66.56,156.56,286.42
9/14/21 12:00,149.42,648.71,172.82,200.22,280.67,88.16,711.95,141.07,106.3,215.67,3462.28,371.29,893.85,78.41,503.44,161.39,296.32,2364.61,165.58,195.33,73.84,116.96,760.2,56.68,460.09,144.52,258.7,57.91,30.62,403.33,76.4,88.14,271.31,547.67,145.16,72.34,50.5,53.23,377.92,109.03,33.13,35.615,70.75,2875.01,2852.52,221.43,665.11,450.14,72.27,54.725,570.4,1038.81,78.15,35.18,36.355,356.48,606.84,424.31,141.58,161.55,60.37,1861.09,95.51,440.14,62.54,301.16,158.92,73.73,580.45,85.955,223.37,213.64,252.95,587.5,110.44,83.98,101.69,155.5,111.94,282.06,143.45,648.41,112.47,119.17,151.68,6.035,332.97,150.46,179.75,28.4,391.46,129.42,746.28,196.19,205.85,221.555,189.28,48.57,271.15,66.65,156.87,285.69
9/14/21 12:30,148.97,647.49,173.06,200.2,280.17,87.92,709.12,140.36,106.39,215.49,3453.95,370.16,890.13,78.345,502.03,161.56,296.84,2368.8,165.53,193.92,73.74,116.7,758.25,56.39,458.96,144.18,257.53,57.795,30.52,403.14,76.38,88.04,270.22,546.355,145.28,71.95,50.44,53,377.03,108.96,32.96,35.425,70.72,2875.57,2849.32,220.48,663.3,450.42,72.38,54.65,569.66,1039.19,78.28,35.125,36.28,355.65,603.87,422.98,141.74,161.24,60.32,1856.47,95.26,437.42,62.44,300.52,158.64,73.82,578.78,85.87,223.65,213.1,253.12,586.77,110.27,83.99,101.79,155.18,110.6,281.78,143.08,646.52,112.28,118.98,151.4,6.025,332.915,150.57,179.2,28.4,391.89,129.02,744.5,195.9,205.43,221.9,189.13,48.39,270.53,66.47,156.8,284.93
9/14/21 13:00,148.93,646.2,172.99,200.12,280.43,87.85,709.7,140.62,106.42,215.57,3451.76,369.98,889.04,78.25,501.87,161.26,296.21,2366.1,165.14,194.14,73.78,116.5,758.25,56.3,458.47,144.29,257.78,57.92,30.575,402.64,76.37,88.09,269.42,541.31,145,71.965,50.43,52.905,377.25,108.7,33,35.47,70.605,2878.85,2853.77,220.89,661.24,449.5,72.1,54.535,569.33,1039.55,78.33,35.1,36.305,355.56,605.45,423.31,141.73,161.17,60.31,1851.92,95.24,436.39,62.42,300.45,158.82,74.005,577.34,85.46,223.26,213.53,252.89,587.675,110.13,84.01,101.86,155.17,110.11,281.77,143.13,647.03,112.72,118.93,151.25,6.02,331.98,150.58,178.78,28.35,390,128.98,741.68,195.79,205.47,221.8,189.08,48.33,270.225,66.45,157.52,284.54
9/14/21 13:30,148.57,647.48,173.93,200.09,281.12,87.67,709.59,140.83,106.63,215.97,3453.43,370.4,891.67,78.19,502.84,161.25,295.95,2371,165.51,194.13,73.7,116.7,758.75,56.235,458.56,144.69,258.125,58.015,30.6,401.59,76.32,88.36,269.04,541.98,145.25,72.07,50.3,52.89,377.96,108.53,32.915,35.38,70.45,2875.9,2852.92,221.32,663.62,449.65,71.96,54.67,569.98,1044.61,78.16,35.115,36.25,356.96,606.77,422.78,142.1,161.37,60.39,1850.35,95.33,433.42,62.53,300.63,159.595,73.9,578.91,85.29,223.65,214.32,253.08,587.45,110.06,83.99,101.86,155.26,109.24,282.11,143.28,644.76,112.54,118.93,150.92,6.015,332.23,150.67,179.17,28.37,390.19,129.07,742.02,195.94,205.55,222.295,188.97,48.29,270.51,66.17,157.9,284.22
9/14/21 14:00,147.575,646.5,173.18,199.84,280.45,87.74,708.15,140.17,106.18,215.79,3447.54,370.59,889.25,78.1,501.67,161.04,298.64,2375.97,165.41,193.29,73.74,116.58,758.9,56.11,458.32,144.57,258.01,57.85,30.465,399.56,76.09,88.47,269.25,542.89,145.36,71.57,50.38,52.9,376.92,108,32.84,35.28,70.6,2867.44,2846.68,220.49,661.87,449.34,72.23,54.53,568.73,1042.44,78.08,35.1,36.21,356.41,605.42,421.91,141.79,160.63,60.33,1843,95.24,428.52,62.26,299.91,159.5,73.81,578.65,85.29,222.51,212.58,253.19,588.44,109.9,83.66,101.68,155.17,109.56,281.67,142.81,644.97,112.38,118.73,150.76,6.02,331.76,149.94,178.51,28.12,390.36,128.94,740.1,195.27,205.69,222.72,188.95,48.31,270.27,66.31,157,283.25
9/14/21 14:30,147.72,646.98,173.01,199.68,280.64,87.83,706.77,140.06,105.85,216.02,3448,370,887.65,78.12,501.6,161.02,300.35,2357.09,165.21,192.89,73.75,116.55,761.34,56.295,458.97,144.39,257.36,57.84,30.51,396.93,75.94,88.29,268.84,542.35,145.57,71.4,50.39,52.82,377.23,107.18,32.91,35.345,70.59,2873.12,2854.13,220.19,662.65,448.12,72.17,54.43,568.82,1040.92,78.02,35.115,36.23,355.66,602.74,421.65,142.05,160.31,60.36,1856.34,95.25,429.56,62.19,300.23,158.97,73.5,577.71,84.95,222.63,212.39,253.18,588.72,109.98,83.58,101.61,155.28,109.11,282.03,142.79,645.23,112.6,118.82,150.93,6.035,331.55,149.97,178.51,28.15,389.53,129.04,739.7,195.23,205.6,222.17,188.72,48.26,270.25,66.21,156.1,282.69
9/14/21 15:00,147.27,646.15,172.33,199.45,280.3,87.69,705.16,139.88,105.565,215.9,3443.04,368.75,887.89,77.93,500.37,160.65,299.71,2368.25,164.74,193.01,73.77,116.39,760.96,55.78,458.36,144.38,257.26,57.795,30.515,396.11,75.65,88.38,267.8,542.83,145.37,71.12,50.255,52.91,376.74,107.01,32.92,35.385,70.5,2867.81,2848.65,220.03,662.08,448.35,72.2,54.355,568.07,1039.84,77.89,35.015,36.09,353.71,601.79,420.42,141.75,160.39,60.245,1854.13,95.07,427.09,62.01,299.88,158.03,73.49,575.72,84.93,221.94,211.8,252.85,590.58,109.67,83.72,101.05,155.01,108.34,281.75,142.28,645.68,112.37,118.78,150.5,6.015,330.71,150.54,178.31,28.11,390.385,128.49,738.46,194.68,205.42,221.97,188.52,48.19,270.09,66.08,155.66,282.12
9/14/21 15:30,148.12,645.01,173.47,199.74,279.35,87.83,706.45,140.14,105.73,216.04,3450,369.07,888.07,77.85,501.87,160.52,300.8,2350.85,164.93,193.48,73.92,116.34,761.45,55.59,458.41,144.59,257.3,57.87,30.5,397.39,75.68,88.46,267.98,542.23,145.37,71.39,50.37,53.06,376.58,107.39,32.84,35.3,70.45,2868.12,2850.89,220.18,661.39,448.85,72.25,54.52,568.27,1039.01,77.9,35.02,36.21,356.39,603.5,420.5,142.31,160.65,60.35,1872,94.96,427.71,62.3,299.94,157.36,73.52,577.76,84.54,222.42,211.48,253.29,590.85,109.73,83.93,101.78,155.15,108.44,282.24,141.14,645.15,112.42,118.86,150.46,6.03,332.59,150.49,178.13,28.4,389.39,128.89,744.49,195.11,205.56,221.94,188.41,48.22,269.78,66.11,155.58,281.44
9/15/21 9:30,147.5,655.44,173.07,199.99,279.96,87.77,699.79,137.9,104.85,217.87,3420.1,369.35,885.28,78.04,503.85,160.2,302.2,2348.17,164.83,192.9,74.57,117.68,772.32,56.85,459.47,146.14,255.06,57.93,30.86,397.12,75.95,87.66,264.92,543.5,137.38,74.86,50.38,53.51,371.51,108.56,33.27,35.82,71.3,2858.27,2840,222.04,663.41,449.77,73.44,54.885,567.75,1036.31,75.84,35.21,36.2,354.98,602.69,417.16,141.03,160.74,60.35,1870,94.91,423.98,62.08,302.93,157.87,73.28,578.74,84.09,220.97,211.46,250.37,594.09,110.18,85.15,98.59,155.45,104.44,280.85,138.32,662,112.32,114.74,151.57,6.035,333.16,150.5,176.89,27.78,389,126.41,740.49,195.87,205.22,221.66,189.97,49.05,268.75,66.085,153.71,278.74
9/15/21 10:00,146.6,654.5,173.71,199.95,281.79,87.82,692.65,138.17,104.72,218.05,3408.54,368.91,880.61,78.42,502.18,160.03,301.28,2346.97,165.04,192.19,74.68,117.97,764.93,56.54,459.1,146.01,258.36,57.66,30.74,397.42,76.12,87.225,267.25,542.12,136.81,74.62,50.31,53.47,369.01,109.17,33.45,36.01,71.46,2852.45,2837.33,220.9,666.4,449.21,73.66,54.755,568.35,1036.54,75.58,35.18,36.165,355.83,598.45,414.84,140.54,160.64,60.33,1854.4,94.77,432.59,62.12,302.17,158.62,73.295,577.05,84.86,220.65,211.22,251.11,590.7,110.1,85.11,98.19,155.52,105.85,280.95,137.7,653.6,111.65,114.18,151.65,6.035,333.44,150.7,175.995,27.48,390.48,126.18,739.64,195.73,204.86,221.89,190,49.11,268.67,66.07,153.84,281.95
9/15/21 10:30,147.23,657.05,173.48,199.6,282.65,87.87,698.06,138.29,104.38,218.31,3414.46,371.34,880.8,78.24,503.18,160.44,301.26,2346.3,165.84,192.15,74.68,118.51,767.7,56.61,460.62,146.63,259.33,57.75,30.79,397.11,76.2,87.6,270.5,547.01,136.56,74.7,50.45,53.69,369.11,107.92,33.51,36.04,71.5,2855.11,2841.83,220.58,667.09,450.09,73.12,54.79,569.15,1039.02,75.67,35.26,36.15,358.09,600.65,419.04,141.37,160.46,60.35,1845.28,95.3,434.65,62.17,303.45,159.07,72.93,578.88,84.95,220.96,210.68,252.2,594.55,109.95,84.98,97.89,155.85,105.21,282.01,138.11,651.59,112,114.5,151.83,6.045,333.69,151.79,176.3,27.44,391.67,127.31,743.7,195.58,205.24,222.61,189.81,49.16,270.17,66.09,154.89,282.24
9/15/21 11:00,147.03,655.32,173.87,200.48,282.04,87.89,698.86,139.29,104.94,218.31,3412.59,370.26,882,78.37,507.12,160.15,302.11,2338.99,165.87,192.58,74.55,117.9,770.06,56.68,459.66,146.68,256.33,57.87,30.85,395.64,76.12,87.83,271,546.38,136.87,74.77,50.425,53.81,368.72,108.08,33.52,36.095,71.68,2860.01,2845.54,221.62,661,449.06,73.57,54.865,565.76,1034.68,75.21,35.255,36.15,360.11,604.95,418.81,141.71,161,60.29,1849.54,95.17,429,62.39,302.41,159.02,73.19,577.93,84.47,220.38,211.5,250.69,597.47,110.02,85.2,97.58,155.53,104.87,281.2,138.3,652.94,112.49,113.64,151.44,6.065,334.17,150.72,176.71,27.475,388.46,127.01,744.89,195.96,204.76,222.41,189.63,49.28,268.85,65.98,155.61,280.86
9/15/21 11:30,147.25,655.11,173.99,199.99,282.56,87.85,697.9,139.53,104.85,218.98,3413.78,370.67,883.28,78.1,508.41,158.86,301.83,2340.22,166.18,192.79,74.45,117.5,770.37,57,459.5,146.66,256.83,57.99,30.75,396.23,76.205,87.87,270.46,546.43,136.76,74.39,50.465,53.89,368.77,107.94,33.475,36.03,71.93,2858.39,2843.39,221.52,661.11,449.31,73.62,54.875,565.15,1033.65,75.17,35.23,36.02,359.47,605.63,419.03,142.42,161.1,60.25,1847.21,95.21,427.76,62.44,302.58,159.44,73.1,577.99,83.68,220.43,211.53,251.17,597.97,109.87,85.19,97.1,155.41,104.85,281.26,138.04,652.35,112.64,113.25,152.16,6.045,333.96,150.56,176.68,27.505,389.08,127.16,746.06,196,204.37,222.57,189.59,49.165,268.31,65.805,155.31,279.94
9/15/21 12:00,147.595,656.49,174.05,200.47,281.96,87.92,700.33,139.52,104.5,219.32,3424.63,371.8,883,78.3,508.97,158.95,302.07,2344.65,167.1,193.01,74.53,117.79,772.54,57.14,460.63,147.26,256.97,58.18,30.785,396.46,76.21,87.6,270.3,549.24,138.85,74.67,50.67,53.94,369.66,107.64,33.63,36.18,72.11,2872.75,2857.97,222.04,663.45,449.42,73.36,54.895,566.25,1035.03,75.18,35.26,36.07,360.75,605.39,416.95,142.78,161.43,60.45,1852.12,95.33,429.5,62.4,303.16,159,73.01,578.69,82.89,220.49,211.6,251.03,599.44,110.16,84.91,97.08,155.76,104.48,281.26,138.09,651.78,112.28,113.36,152.12,6.045,335.26,150.47,176.71,27.55,388.77,126.69,749.6,196.32,204.8,222.79,188.56,49.32,268.89,65.89,154.81,278.93
9/15/21 12:30,148.045,659.82,174.15,200.56,282.46,87.92,703.23,140.25,104.71,219.45,3443.74,372.15,886.56,78.19,509.71,159.97,301.5,2350.26,167.74,193.495,74.61,117.91,771.55,57.41,461.84,147.81,256.81,58.47,30.79,396.69,76.39,87.8,271.37,550.32,137.44,74.75,50.76,53.98,371.73,107.24,33.675,36.195,72.11,2885.32,2868.55,222.08,664.67,449.07,73.04,55.005,568.33,1038.1,75.67,35.425,36.2,362.87,608.62,419.12,143.38,161.68,60.55,1868.66,95.61,431.2,62.665,304.34,158.95,73.31,580.62,83.53,221.31,211.7,250.98,600.43,110.24,85.14,97.95,156.19,105.42,281.91,138.19,652.06,112.51,113.65,152.16,6.045,336.48,150.96,176.79,27.77,389.89,127.43,751.23,196.61,205.32,223.74,188.86,49.475,269.78,65.98,155.4,279.45
9/15/21 13:00,148.22,659.69,174.09,200.78,283.21,88.03,708.27,140.22,104.73,219.67,3442.21,372.57,886.04,78.18,508.36,160.1,300.61,2350.63,167.7,194.09,74.78,118.01,770.81,57.43,461.78,147.51,255.47,58.485,30.855,398.29,76.52,87.81,270.75,551.42,137.07,74.4,50.77,54.09,371.36,107.36,33.83,36.35,72.36,2891.46,2871.96,222.5,664.66,451.18,73.28,54.975,568.93,1042.72,75.86,35.5,36.21,362.28,607.41,418.83,143.64,161.11,60.615,1871.87,95.67,429.13,62.69,304.48,158.86,73.16,581.7,83.95,221.22,211.29,250.61,601.43,110.39,85.26,97.93,156.22,105.35,282.18,138.2,656.18,112.75,113.8,153.68,6.045,336.18,150.65,176.9,27.845,389.93,127.65,750.86,196.28,205.85,224.62,189.61,49.6,268.88,66.1,155.65,279.15
9/15/21 13:30,148.14,660.6,173.92,200.63,282.96,87.86,711.52,140.52,104.9,219.67,3456,372.82,886.13,78.16,507.59,160,299.21,2351.22,167.78,194.13,74.83,118.01,770.08,57.37,460.81,148.08,256.24,58.38,30.95,399.64,76.46,87.7,270.64,552.23,136.82,74.15,50.58,54.02,372.56,108.01,33.89,36.43,72.38,2899.79,2878.61,222.47,663.07,449.63,73.34,55.01,569.48,1044.02,75.64,35.44,36.15,362.21,609.15,418.39,143.6,161.04,60.54,1880.23,95.62,429.54,62.76,304.2,159.28,73.2,582.45,83.94,221.97,211.69,250.795,600.39,110.29,84.93,98.17,156.05,105.37,282.45,138.14,654.63,112.7,113.97,153.52,6.06,335.86,150.73,176.77,27.875,390.64,127.78,752,196.65,205.52,224.42,189.61,49.64,269.06,65.91,156.135,278.43
9/15/21 14:00,148.33,661.89,173.65,200.52,284,87.49,709.8,140.61,105.16,219.025,3462.78,372.52,886.79,78.17,507.91,160.63,299.99,2345,168.06,194.02,74.55,117.84,767.77,57.245,461.04,148.49,257.62,58.325,30.94,399.66,76.27,87.835,273.04,553.04,137.06,74.25,50.52,53.98,373.39,107.9,33.92,36.43,72.1,2901.64,2880.03,221.98,663.33,449.7,73.43,55.035,569.31,1043.18,76.21,35.425,36.155,363.67,608.5,418.78,143.85,161.21,60.48,1887.73,95.58,429.625,62.73,304.17,159.05,73.455,582.53,84.5,222.23,211.4,251.535,600.85,110.01,84.78,98.6,156.04,105.95,282.64,138.14,653.09,112.48,113.93,152.42,6.045,336.1,151.4,176.67,27.91,392.85,127.29,754.29,196.91,205,224.43,189.43,49.73,269.23,65.58,156.59,278.665
9/15/21 14:30,148.47,662.345,172.94,200.615,284.84,87.43,710.51,140.61,105.22,218.41,3465.22,372.45,887.89,78.17,508.23,161.19,298.45,2350.25,167.81,194.29,74.39,118.1,767.39,57.395,461.36,148.47,258.14,57.85,30.95,399.49,76.3,87.995,273.33,551.98,136.92,73.93,50.56,53.87,374.16,108.01,33.925,36.48,71.86,2904.88,2883.07,221.84,661.63,450.15,73.44,55.025,570.6,1042.77,76.38,35.42,36.135,363.86,608.44,418.19,144.16,161.08,60.49,1889.26,95.67,433.19,62.54,304.42,158.81,73.45,582.07,84.82,222.88,211.23,252.77,600.29,109.92,84.85,98.87,156.12,106.09,283.035,137.8,652.825,112.48,114.03,151.97,6.03,336.04,151.82,176.66,28.04,392.2,127.43,753.94,196.88,204.81,224.29,189.56,49.72,269.5,65.5,156.65,278.6
9/15/21 15:00,149.07,662.06,172.75,200.68,285.7,87.63,710.02,140.73,105.42,218.05,3478,372.32,887.48,78.38,508.25,161.49,297.51,2350.19,167.75,195.09,74.385,117.98,769.11,57.385,461.79,148.86,259.04,57.32,30.93,398.76,76.43,88.52,272.87,552,137.33,74.26,50.74,53.84,375.12,108.47,34.03,36.58,71.77,2906.87,2885.55,221.98,662.36,450.39,73.49,55.015,570.86,1045.47,76.57,35.455,36.27,365.49,608.93,419.18,144.18,161.31,60.55,1882.4,95.58,433.57,62.37,304.84,159.05,73.45,583.37,85.07,222.84,211.44,253.69,601.28,109.83,84.92,98.77,156.24,106.24,283.17,137.72,652.42,112.9,114.42,151.75,6.055,336.28,151.97,176.8,28.26,393.95,127.19,756.33,196.71,205.02,224.69,189.51,49.925,269.89,65.72,157,279.22
9/15/21 15:30,149.03,661.08,174.08,200.52,286.62,87.33,710.07,141.23,105.6,218.13,3475.79,372.81,889.33,78.25,509.74,161.73,297.68,2330.03,167.56,195.09,74.23,117.53,765.2,57,460.73,148.94,259.57,57.56,30.85,397.8,76.48,88.45,273.65,551.67,137.04,74,50.85,53.75,373.94,108.36,34.06,36.56,71.76,2905.29,2888.59,221.79,661.59,449.88,73.44,55.12,572.11,1045.52,76.63,35.42,36.22,367.34,611.5,418.95,144.61,162.19,60.51,1890.76,95.14,434.46,62.46,304.84,158.89,73.82,582.87,84.94,223.45,212.34,253.48,600.92,109.71,84.58,99.27,156.02,105.56,282.43,138.24,652,112.91,114.64,152.09,6.04,336.15,151.68,176.77,28.59,394.53,127.07,755.83,197.5,204.56,224.27,188.9,50.12,269.73,65.45,157.76,279.06
9/16/21 9:30,147.83,657.41,173.68,200.47,286.9,86.51,711.53,140.63,104.13,215.645,3454.11,369.87,880.84,79.09,503.79,158.47,298.25,2335.68,166.7,195.64,73.6,117.56,759.62,57.005,459.7,150.42,258.36,57.76,30.9,395.98,76.455,89.02,272.78,556.97,137.76,73.73,50.47,53.74,370.77,108.66,34.01,36.6,71.31,2886.3,2864.08,219.6,654.83,448.95,73.32,54.57,571.09,1036.02,75.37,35.36,36.3,370.32,606.37,423.5,145.57,161.7,60.41,1900.06,95.25,443.05,61.94,302.68,159.7,73.77,579.48,83.95,220.35,210.14,252.17,606.33,109.45,84.1,97.42,154.97,104.16,282.72,138.85,646.28,113.73,113.44,150.76,6.035,335.7,151.18,175.22,27.965,394.84,126.06,749.4,196.27,204.32,224.1,187.44,50.01,269.61,65.3,155.1,274.72
9/16/21 10:00,147.74,657.2,173.71,199.62,287.16,86.38,716.5,142.58,104.53,214.66,3465,368.21,884.42,79.06,503.77,159.28,299.99,2330.8,166.16,194.92,73.31,117.35,760.39,56.84,458.12,150.1,259.51,57.43,30.945,396.5,76.3,89.02,274.98,562.14,136.96,73.81,50.51,53.64,371.11,108.65,34.16,36.71,70.96,2883.18,2862.03,219.84,656.21,446.6,73.27,54.4,570.22,1031.09,75.8,35.25,36.08,370.96,611.28,422.96,144.94,161.52,60.16,1886.92,95,440.61,62.29,301.77,160.05,74.18,580.22,83.96,220.62,210.33,253.085,604.14,109.25,83.25,99.03,154.01,105.39,282.65,138.6,645.9,113.5,113.53,149.29,6.045,333.825,151.67,176.89,28.445,396.755,126.02,749,196.09,202.64,223.92,186.59,49.65,269.3,65.2,155.12,274.8
9/16/21 10:30,147.67,658.63,172.7,199.16,286.57,86.34,715.83,142.17,104.51,214.67,3457.48,367.52,880.14,79.35,501.01,159.49,300.58,2336.74,166.46,194.35,73.24,117.37,759.89,56.57,457.31,149.68,260.76,57.36,30.905,396.5,76.13,88.72,274.06,565.24,137.16,74.1,50.36,53.58,371.04,108.32,34.03,36.58,70.89,2872.5,2854,218.81,658.61,446.665,73.31,54.32,569.62,1033.79,76.16,35.26,36.155,368.31,607.5,425.5,144.31,161.06,60.23,1888.77,94.94,438.7,62.25,301.51,160.06,73.92,580.64,84.005,220.65,209.39,254.19,604.42,109.26,82.54,99.765,154.23,105.56,283.23,137.9,645,113.69,113.37,149.43,6.025,334.42,151.48,176.6,28.51,396.865,126.61,748.98,195.38,202.37,224,186.16,49.51,269.81,65.21,155.12,276.16
9/16/21 11:00,147.52,657.69,173.2,199.78,286.47,86.41,718.24,141.11,104.33,214.73,3455,369.29,879.28,79.18,501.46,159.17,300.55,2340.48,166.63,194.49,73.57,117.61,760.48,56.535,458.16,150.34,260.04,57.395,30.91,396.67,76.36,89.32,275.11,561.765,136.93,74.12,50.33,53.7,370.46,108.62,34.19,36.765,70.99,2875.72,2853.53,219.04,658.17,445.96,73.61,54.385,568.57,1032.87,76.19,35.32,36.21,365.11,603.85,426.25,144.28,161.53,60.39,1886.17,95.11,440.81,62.1,301.64,159.35,73.82,578.95,83.95,219.93,209.2,253.18,607.07,109.645,82.68,100.06,154.47,104.94,282.01,138.03,648.55,113.71,113.42,150.53,6.04,334.53,151.75,176.98,28.495,397.01,127.13,749.41,195.3,202.26,223.75,185.96,49.39,269.35,65.24,154.83,275.37
